"ID","Type","SKU","Name","Published","Is featured?","Visibility in catalog","Short description","Description","Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?","Stock","Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price","Categories","Tags","Shipping class","Images","Download limit","Download expiry days","Parent","Grouped products","Upsells","Cross-sells","External URL","Button text","Position","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 2 default","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 3 default","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 4 default","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 5 default"
"","variation","1089","Çocuk Balkon Güvenlik Filesi 1.5x7 Mt 4mm İp Kalınlığı 4x4 Gözenekli + Montaj Aparatları","1","0","visible","","Ürün İçeriği: -4x4cm göz aralığında, 4mm ip kalınlığında, 1,5x7 metre boyutlarında BEYAZ çocuk güvenlik filesi, -18 metre 4mm kalınlığında iskota/dağcı halatı, -14 adet 23/150 açık piton kanca, -4 adet 6mm çelik kanca Çocuklarınız İçin Maksimum Güvenlik: Çocuk güvenlik filelerimiz, küçük çocukların balkon, merdiven, pencere gibi tehlikeli alanlarda düşme riskine karşı özel olarak üretilmiştir.
 Yüksek mukavemetli, UV katkılı iplik yapısı sayesinde aşınmaz, kopmaz, esneme yapmaz.
 Çocuğunuz fileye tutunsa veya asılsa dahi güvenle koruma sağlar.
 Dayanıklı ve Kaliteli Malzeme: File ipliği UV katkılı olduğu için güneş ışınlarından, yağmurdan, kardan ve rüzgardan etkilenmez.
 Ne sıcak hava ne de soğuk hava nedeniyle deforme olmaz, zamanla incelmez veya gevşeme yapmaz.
 Kolay Montaj, Pratik Kullanım: Ürünümüz balkon, pencere, merdiven, korkuluk gibi alanlara kolaylıkla monte edilebilir.
 Paket içerisinden çıkan Garanti Belgesi üzerindeki QR kod sayesinde adım adım anlatılan kurulum videosu ile montajı kısa sürede tamamlayabilirsiniz.
 Estetik ve Göze Batmayan Tasarım: Şeffaf görünümlü dokusu sayesinde ortam estetiğini bozmaz.
 Görüşünüzü engellemeden güvenliğinizi sağlar.
 Beyaz ve siyah renk seçenekleriyle ev dekorasyonunuza uyum sağlar.
 Dış ve İç Mekan Kullanımına Uygun: Türkiye iklim şartlarına uygun olarak üretilmiştir.
 Güneşte sertleşmez, soğukta çatlamaz.
 Çürüme yapmaz.
 Üstelik firmamız tarafından 5 YIL ÇÜRÜME GARANTİSİ ile gönderilmektedir.","","","taxable","","1","499","","0","0","","","","","1","","","2349","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","9","Ölçü","1.5x7 m","1","1","","İp Kalınlığı","4 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Güçlü","1","1",""
"","variation","by20259916","1.5x8 Mt Balkon Çocuk Güvenlik Filesi -6mm Kalınlık, 10x10 Gözenek + Montaj Aparatları-Çelik Dubel","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","2699","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","10","Ölçü","1.5x8 m","1","1","","İp Kalınlığı","6 mm","1","1","","Göz Aralığı","10x10","1","1","","Renk","Standart","1","1","","Mukavemet","Yüksek","1","1",""
"","variation","TYCd6d7eae6b1f818d4b80f0","Çocuk Balkon Güvenlik Filesi 1.5x8 Mt 4mm İp Kalınlığı 4x4 Gözenekli + Montaj Aparatları","1","0","visible","","Ürün İçeriği: -4x4cm göz aralığında, 4mm ip kalınlığında, 1,5x8 metre boyutlarında BEYAZ çocuk güvenlik filesi, -20 metre 4mm kalınlığında iskota/dağcı halatı, -16 adet 23/150 açık piton kanca, -4 adet 6mm çelik kanca Çocuklarınız İçin Maksimum Güvenlik: Çocuk güvenlik filelerimiz, küçük çocukların balkon, merdiven, pencere gibi tehlikeli alanlarda düşme riskine karşı özel olarak üretilmiştir.
 Yüksek mukavemetli, UV katkılı iplik yapısı sayesinde aşınmaz, kopmaz, esneme yapmaz.
 Çocuğunuz fileye tutunsa veya asılsa dahi güvenle koruma sağlar.
 Dayanıklı ve Kaliteli Malzeme: File ipliği UV katkılı olduğu için güneş ışınlarından, yağmurdan, kardan ve rüzgardan etkilenmez.
 Ne sıcak hava ne de soğuk hava nedeniyle deforme olmaz, zamanla incelmez veya gevşeme yapmaz.
 Kolay Montaj, Pratik Kullanım: Ürünümüz balkon, pencere, merdiven, korkuluk gibi alanlara kolaylıkla monte edilebilir.
 Paket içerisinden çıkan Garanti Belgesi üzerindeki QR kod sayesinde adım adım anlatılan kurulum videosu ile montajı kısa sürede tamamlayabilirsiniz.
 Estetik ve Göze Batmayan Tasarım: Şeffaf görünümlü dokusu sayesinde ortam estetiğini bozmaz.
 Görüşünüzü engellemeden güvenliğinizi sağlar.
 Beyaz ve siyah renk seçenekleriyle ev dekorasyonunuza uyum sağlar.
 Dış ve İç Mekan Kullanımına Uygun: Türkiye iklim şartlarına uygun olarak üretilmiştir.
 Güneşte sertleşmez, soğukta çatlamaz.
 Çürüme yapmaz.
 Üstelik firmamız tarafından 5 YIL ÇÜRÜME GARANTİSİ ile gönderilmektedir.","","","taxable","","1","499","","0","0","","","","","1","","","2150","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","11","Ölçü","1.5x8 m","1","1","","İp Kalınlığı","4 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Güçlü","1","1",""
"","variation","by20259917","1.5x9 Mt Balkon Çocuk Güvenlik Filesi -6mm Kalınlık, 10x10 Gözenek + Montaj Aparatları-Çelik Dubel","1","0","visible","","","","","taxable","","1","499","","0","0","","","","","1","","","2849","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","12","Ölçü","1.5x9 m","1","1","","İp Kalınlığı","6 mm","1","1","","Göz Aralığı","10x10","1","1","","Renk","Standart","1","1","","Mukavemet","Yüksek","1","1",""
"","variation","1091","Çocuk Balkon Güvenlik Filesi 1.5x9 Mt 4mm İp Kalınlığı 4x4 Gözenekli + Montaj Aparatları","1","0","visible","","Ürün İçeriği: -4x4cm göz aralığında, 4mm ip kalınlığında, 1,5x9 metre boyutlarında BEYAZ çocuk güvenlik filesi, -22 metre 4mm kalınlığında iskota/dağcı halatı, -18 adet 23/150 açık piton kanca, -4 adet 6mm çelik kanca Çocuklarınız İçin Maksimum Güvenlik: Çocuk güvenlik filelerimiz, küçük çocukların balkon, merdiven, pencere gibi tehlikeli alanlarda düşme riskine karşı özel olarak üretilmiştir.
 Yüksek mukavemetli, UV katkılı iplik yapısı sayesinde aşınmaz, kopmaz, esneme yapmaz.
 Çocuğunuz fileye tutunsa veya asılsa dahi güvenle koruma sağlar.
 Dayanıklı ve Kaliteli Malzeme: File ipliği UV katkılı olduğu için güneş ışınlarından, yağmurdan, kardan ve rüzgardan etkilenmez.
 Ne sıcak hava ne de soğuk hava nedeniyle deforme olmaz, zamanla incelmez veya gevşeme yapmaz.
 Kolay Montaj, Pratik Kullanım: Ürünümüz balkon, pencere, merdiven, korkuluk gibi alanlara kolaylıkla monte edilebilir.
 Paket içerisinden çıkan Garanti Belgesi üzerindeki QR kod sayesinde adım adım anlatılan kurulum videosu ile montajı kısa sürede tamamlayabilirsiniz.
 Estetik ve Göze Batmayan Tasarım: Şeffaf görünümlü dokusu sayesinde ortam estetiğini bozmaz.
 Görüşünüzü engellemeden güvenliğinizi sağlar.
 Beyaz ve siyah renk seçenekleriyle ev dekorasyonunuza uyum sağlar.
 Dış ve İç Mekan Kullanımına Uygun: Türkiye iklim şartlarına uygun olarak üretilmiştir.
 Güneşte sertleşmez, soğukta çatlamaz.
 Çürüme yapmaz.
 Üstelik firmamız tarafından 5 YIL ÇÜRÜME GARANTİSİ ile gönderilmektedir.","","","taxable","","1","500","","0","0","","","","","1","","","2700","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","13","Ölçü","1.5x9 m","1","1","","İp Kalınlığı","4 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Güçlü","1","1",""
"","variation","1001001001003106824","Çocuk Balkon Güvenlik Filesi 1.5x9m – 4mm Kalın İp, 4x4cm Göz Aralığı + Montaj Aparatları","1","0","visible","","Ürün İçeriği: -4x4cm göz aralığında, 4mm ip kalınlığında, 1,5x9 metre boyutlarında BEYAZ çocuk güvenlik filesi, -22 metre 4mm kalınlığında iskota/dağcı halatı, -18 adet 23/150 açık piton kanca, -4 adet 6mm çelik kanca Çocuklarınız İçin Maksimum Güvenlik: Çocuk güvenlik filelerimiz, küçük çocukların balkon, merdiven, pencere gibi tehlikeli alanlarda düşme riskine karşı özel olarak üretilmiştir.
 
 Yüksek mukavemetli, UV katkılı iplik yapısı sayesinde aşınmaz, kopmaz, esneme yapmaz.
 
 Çocuğunuz fileye tutunsa veya asılsa dahi güvenle koruma sağlar.
 
 Dayanıklı ve Kaliteli Malzeme: File ipliği UV katkılı olduğu için güneş ışınlarından, yağmurdan, kardan ve rüzgardan etkilenmez.
 
 Ne sıcak hava ne de soğuk hava nedeniyle deforme olmaz, zamanla incelmez veya gevşeme yapmaz.
 
 Kolay Montaj, Pratik Kullanım: Ürünümüz balkon, pencere, merdiven, korkuluk gibi alanlara kolaylıkla monte edilebilir.
 
 Paket içerisinden çıkan Garanti Belgesi üzerindeki QR kod sayesinde adım adım anlatılan kurulum videosu ile montajı kısa sürede tamamlayabilirsiniz.
 
 Estetik ve Göze Batmayan Tasarım: Şeffaf görünümlü dokusu sayesinde ortam estetiğini bozmaz.
 
 Görüşünüzü engellemeden güvenliğinizi sağlar.
 
 Beyaz ve siyah renk seçenekleriyle ev dekorasyonunuza uyum sağlar.
 
 Dış ve İç Mekan Kullanımına Uygun: Türkiye iklim şartlarına uygun olarak üretilmiştir.
 
 Güneşte sertleşmez, soğukta çatlamaz.
 
 Çürüme yapmaz.
 
 Üstelik firmamız tarafından 5 YIL ÇÜRÜME GARANTİSİ ile gönderilmektedir.","","","taxable","","1","500","","0","0","","","","","1","","","2999","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","14","Ölçü","1.5x9 m","1","1","","İp Kalınlığı","4 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Güçlü","1","1",""
"","variation","by20259918","1.5x10 Mt Balkon Çocuk Güvenlik Filesi -6mm Kalınlık, 10x10 Gözenek + Montaj Aparatları-Çelik Dubel","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","2999","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","15","Ölçü","1.5x10 m","1","1","","İp Kalınlığı","6 mm","1","1","","Göz Aralığı","10x10","1","1","","Renk","Standart","1","1","","Mukavemet","Yüksek","1","1",""
"","variation","TYC0BF9A8127740985193AF02","Çocuk Balkon Güvenlik Filesi 1.5x10 Mt 4mm İp Kalınlığı 4x4 Gözenekli + Montaj Aparatları","1","0","visible","","Ürün İçeriği: 
- 4x4cm göz aralığında, 4mm ip kalınlığında, 1,5x10 metre boyutlarında BEYAZ çocuk güvenlik filesi, -24 metre 4mm kalınlığında iskota/dağcı halatı, -20 adet 23/150 açık piton kanca, -4 adet 6mm çelik kanca Çocuklarınız İçin Maksimum Güvenlik: Çocuk güvenlik filelerimiz, küçük çocukların balkon, merdiven, pencere gibi tehlikeli alanlarda düşme riskine karşı özel olarak üretilmiştir.
 Üstün Malzeme Kalitesi: Ürünlerimizde yüksek mukavemetli, UV katkılı iplikler kullanılır.
 Güneş, yağmur, rüzgar gibi dış etkenlerden etkilenmez.
 Esneme yapmaz, zamanla incelmez.
 Kediniz kemirerek ya da tırmalayarak kopartamaz.
 Sağlam ve Kolay Montaj: Ürünümüz, balkon demirlerine veya korkuluklara kolayca monte edilebilecek şekilde tasarlanmıştır.
 Montaj konusunda endişeleriniz varsa gönderdiğimiz kargonun içerisinde yer alan Garanti Belgesi'nde bulunan QR kodu kullanarak, sizler için hazırladığımız kurulum videosundan profesyonel destek alabilirsiniz.
 Estetik ve Uyumlu Tasarım: Görünümü rahatsız etmeyen sade dokusuyla balkonunuzun estetik çizgisine uyum sağlar.
 Görüşü engellemeden koruma sağlayan filelerimizde evinizin konseptine uygunluğu açısından siyah ve beyaz olmak üzere iki renk çeşidi bulunmaktadır.
 Dış Mekanlara Uygun: Filemiz Türkiye standartları göz önünde bulundurularak örülmüş olup ülkemizde gerçekleşen bütün hava durumlarına karşı dayanıklıdır.
 Güneşte sertleşmez, soğukta çatlamaz.
 Çürümelere karşı 5 yıllık garanti kapsamı firmamız tarafından sağlanmaktadır.","","","taxable","","1","500","","0","0","","","","","1","","","2749","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","16","Ölçü","1.5x10 m","1","1","","İp Kalınlığı","4 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Güçlü","1","1",""
"","variation","by20259919","1.5x11 Mt Balkon Çocuk Güvenlik Filesi -6mm Kalınlık, 10x10 Gözenek + Montaj Aparatları-Çelik Dubel","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3099","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","17","Ölçü","1.5x11 m","1","1","","İp Kalınlığı","6 mm","1","1","","Göz Aralığı","10x10","1","1","","Renk","Standart","1","1","","Mukavemet","Yüksek","1","1",""
"","variation","TYC0BF9A8127740985193AF03","Çocuk Balkon Güvenlik Filesi 1.5x11 Mt 4mm İp Kalınlığı 4x4 Gözenekli + Montaj Aparatları","1","0","visible","","Ürün İçeriği: 
- 4x4cm göz aralığında, 4mm ip kalınlığında, 1,5x11 metre boyutlarında BEYAZ çocuk güvenlik filesi, -26 metre 4mm kalınlığında iskota/dağcı halatı, -22 adet 23/150 açık piton kanca, -4 adet 6mm çelik kanca Çocuklarınız İçin Maksimum Güvenlik: Çocuk güvenlik filelerimiz, küçük çocukların balkon, merdiven, pencere gibi tehlikeli alanlarda düşme riskine karşı özel olarak üretilmiştir.
 Üstün Malzeme Kalitesi: Ürünlerimizde yüksek mukavemetli, UV katkılı iplikler kullanılır.
 Güneş, yağmur, rüzgar gibi dış etkenlerden etkilenmez.
 Esneme yapmaz, zamanla incelmez.
 Kediniz kemirerek ya da tırmalayarak kopartamaz.
 Sağlam ve Kolay Montaj: Ürünümüz, balkon demirlerine veya korkuluklara kolayca monte edilebilecek şekilde tasarlanmıştır.
 Montaj konusunda endişeleriniz varsa gönderdiğimiz kargonun içerisinde yer alan Garanti Belgesi'nde bulunan QR kodu kullanarak, sizler için hazırladığımız kurulum videosundan profesyonel destek alabilirsiniz.
 Estetik ve Uyumlu Tasarım: Görünümü rahatsız etmeyen sade dokusuyla balkonunuzun estetik çizgisine uyum sağlar.
 Görüşü engellemeden koruma sağlayan filelerimizde evinizin konseptine uygunluğu açısından siyah ve beyaz olmak üzere iki renk çeşidi bulunmaktadır.
 Dış Mekanlara Uygun: Filemiz Türkiye standartları göz önünde bulundurularak örülmüş olup ülkemizde gerçekleşen bütün hava durumlarına karşı dayanıklıdır.
 Güneşte sertleşmez, soğukta çatlamaz.
 Çürümelere karşı 5 yıllık garanti kapsamı firmamız tarafından sağlanmaktadır.","","","taxable","","1","500","","0","0","","","","","1","","","2899","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","18","Ölçü","1.5x11 m","1","1","","İp Kalınlığı","4 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Güçlü","1","1",""
"","variation","by20259920","1.5x12 Mt Balkon Çocuk Güvenlik Filesi -6mm Kalınlık, 10x10 Gözenek + Montaj Aparatları-Çelik Dubel","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3199","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","19","Ölçü","1.5x12 m","1","1","","İp Kalınlığı","6 mm","1","1","","Göz Aralığı","10x10","1","1","","Renk","Standart","1","1","","Mukavemet","Yüksek","1","1",""
"","variation","TYC0BF9A8127740985193AF04","Çocuk Balkon Güvenlik Filesi 1.5x12 Mt 4mm İp Kalınlığı 4x4 Gözenekli + Montaj Aparatları","1","0","visible","","Ürün İçeriği: 
- 4x4cm göz aralığında, 4mm ip kalınlığında, 1,5x12 metre boyutlarında BEYAZ çocuk güvenlik filesi, -28 metre 4mm kalınlığında iskota/dağcı halatı, -24 adet 23/150 açık piton kanca, -4 adet 6mm çelik kanca Çocuklarınız İçin Maksimum Güvenlik: Çocuk güvenlik filelerimiz, küçük çocukların balkon, merdiven, pencere gibi tehlikeli alanlarda düşme riskine karşı özel olarak üretilmiştir.
 Üstün Malzeme Kalitesi: Ürünlerimizde yüksek mukavemetli, UV katkılı iplikler kullanılır.
 Güneş, yağmur, rüzgar gibi dış etkenlerden etkilenmez.
 Esneme yapmaz, zamanla incelmez.
 Kediniz kemirerek ya da tırmalayarak kopartamaz.
 Sağlam ve Kolay Montaj: Ürünümüz, balkon demirlerine veya korkuluklara kolayca monte edilebilecek şekilde tasarlanmıştır.
 Montaj konusunda endişeleriniz varsa gönderdiğimiz kargonun içerisinde yer alan Garanti Belgesi'nde bulunan QR kodu kullanarak, sizler için hazırladığımız kurulum videosundan profesyonel destek alabilirsiniz.
 Estetik ve Uyumlu Tasarım: Görünümü rahatsız etmeyen sade dokusuyla balkonunuzun estetik çizgisine uyum sağlar.
 Görüşü engellemeden koruma sağlayan filelerimizde evinizin konseptine uygunluğu açısından siyah ve beyaz olmak üzere iki renk çeşidi bulunmaktadır.
 Dış Mekanlara Uygun: Filemiz Türkiye standartları göz önünde bulundurularak örülmüş olup ülkemizde gerçekleşen bütün hava durumlarına karşı dayanıklıdır.
 Güneşte sertleşmez, soğukta çatlamaz.
 Çürümelere karşı 5 yıllık garanti kapsamı firmamız tarafından sağlanmaktadır.","","","taxable","","1","500","","0","0","","","","","1","","","3099","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","20","Ölçü","1.5x12 m","1","1","","İp Kalınlığı","4 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Güçlü","1","1",""
"","variation","by20259921","1.5x13 Mt Balkon Çocuk Güvenlik Filesi -6mm Kalınlık, 10x10 Gözenek + Montaj Aparatları-Çelik Dubel","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3399","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","21","Ölçü","1.5x13 m","1","1","","İp Kalınlığı","6 mm","1","1","","Göz Aralığı","10x10","1","1","","Renk","Standart","1","1","","Mukavemet","Yüksek","1","1",""
"","variation","TYC0BF9A8127740985193AF05","Çocuk Balkon Güvenlik Filesi 1.5x13 Mt 4mm İp Kalınlığı 4x4 Gözenekli + Montaj Aparatları","1","0","visible","","Ürün İçeriği: 
- 4x4cm göz aralığında, 4mm ip kalınlığında, 1,5x13 metre boyutlarında BEYAZ çocuk güvenlik filesi, -30 metre 4mm kalınlığında iskota/dağcı halatı, -26 adet 23/150 açık piton kanca, -4 adet 6mm çelik kanca Çocuklarınız İçin Maksimum Güvenlik: Çocuk güvenlik filelerimiz, küçük çocukların balkon, merdiven, pencere gibi tehlikeli alanlarda düşme riskine karşı özel olarak üretilmiştir.
 Üstün Malzeme Kalitesi: Ürünlerimizde yüksek mukavemetli, UV katkılı iplikler kullanılır.
 Güneş, yağmur, rüzgar gibi dış etkenlerden etkilenmez.
 Esneme yapmaz, zamanla incelmez.
 Kediniz kemirerek ya da tırmalayarak kopartamaz.
 Sağlam ve Kolay Montaj: Ürünümüz, balkon demirlerine veya korkuluklara kolayca monte edilebilecek şekilde tasarlanmıştır.
 Montaj konusunda endişeleriniz varsa gönderdiğimiz kargonun içerisinde yer alan Garanti Belgesi'nde bulunan QR kodu kullanarak, sizler için hazırladığımız kurulum videosundan profesyonel destek alabilirsiniz.
 Estetik ve Uyumlu Tasarım: Görünümü rahatsız etmeyen sade dokusuyla balkonunuzun estetik çizgisine uyum sağlar.
 Görüşü engellemeden koruma sağlayan filelerimizde evinizin konseptine uygunluğu açısından siyah ve beyaz olmak üzere iki renk çeşidi bulunmaktadır.
 Dış Mekanlara Uygun: Filemiz Türkiye standartları göz önünde bulundurularak örülmüş olup ülkemizde gerçekleşen bütün hava durumlarına karşı dayanıklıdır.
 Güneşte sertleşmez, soğukta çatlamaz.
 Çürümelere karşı 5 yıllık garanti kapsamı firmamız tarafından sağlanmaktadır.","","","taxable","","1","500","","0","0","","","","","1","","","3299","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","22","Ölçü","1.5x13 m","1","1","","İp Kalınlığı","4 mm","1","1","","Göz Aralığı","4x4","1","1","","Renk","Standart","1","1","","Mukavemet","Güçlü","1","1",""
"","variation","by20259922","1.5x14 Mt Balkon Çocuk Güvenlik Filesi -6mm Kalınlık, 10x10 Gözenek + Montaj Aparatları-Çelik Dubel","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3499","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","23","Ölçü","1.5x14 m","1","1","","İp Kalınlığı","6 mm","1","1","","Göz Aralığı","10x10","1","1","","Renk","Standart","1","1","","Mukavemet","Yüksek","1","1",""
"","variation","by20259923","1.5x15 Mt Balkon Çocuk Güvenlik Filesi -6mm Kalınlık, 10x10 Gözenek + Montaj Aparatları-Çelik Dubel","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3699","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","24","Ölçü","1.5x15 m","1","1","","İp Kalınlığı","6 mm","1","1","","Göz Aralığı","10x10","1","1","","Renk","Standart","1","1","","Mukavemet","Yüksek","1","1",""
"","variation","by20259924","1.5x16 Mt Balkon Çocuk Güvenlik Filesi -6mm Kalınlık, 10x10 Gözenek + Montaj Aparatları-Çelik Dubel","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3699","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","25","Ölçü","1.5x16 m","1","1","","İp Kalınlığı","6 mm","1","1","","Göz Aralığı","10x10","1","1","","Renk","Standart","1","1","","Mukavemet","Yüksek","1","1",""
"","variation","by20259925","1.5x17 Mt Balkon Çocuk Güvenlik Filesi -6mm Kalınlık, 10x10 Gözenek + Montaj Aparatları-Çelik Dubel","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3899","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","26","Ölçü","1.5x17 m","1","1","","İp Kalınlığı","6 mm","1","1","","Göz Aralığı","10x10","1","1","","Renk","Standart","1","1","","Mukavemet","Yüksek","1","1",""
"","variation","by20259926","1.5x18 Mt Balkon Çocuk Güvenlik Filesi -6mm Kalınlık, 10x10 Gözenek + Montaj Aparatları-Çelik Dubel","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","3999","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","27","Ölçü","1.5x18 m","1","1","","İp Kalınlığı","6 mm","1","1","","Göz Aralığı","10x10","1","1","","Renk","Standart","1","1","","Mukavemet","Yüksek","1","1",""
"","variation","by20259927","1.5x19 Mt Balkon Çocuk Güvenlik Filesi -6mm Kalınlık, 10x10 Gözenek + Montaj Aparatları-Çelik Dubel","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","4199","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","28","Ölçü","1.5x19 m","1","1","","İp Kalınlığı","6 mm","1","1","","Göz Aralığı","10x10","1","1","","Renk","Standart","1","1","","Mukavemet","Yüksek","1","1",""
"","variation","by20259928","1.5x20 Mt Balkon Çocuk Güvenlik Filesi -6mm Kalınlık, 10x10 Gözenek + Montaj Aparatları-Çelik Dubel","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","4199","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","29","Ölçü","1.5x20 m","1","1","","İp Kalınlığı","6 mm","1","1","","Göz Aralığı","10x10","1","1","","Renk","Standart","1","1","","Mukavemet","Yüksek","1","1",""
"","variation","by202499101","1.7x2 Mt Balkon Çocuk Güvenlik Filesi - 6mm Kalınlık, 10x10 Gözenek + Montaj Aparatları-Çelik Dubel","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","0","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","30","Ölçü","1.7x2 m","1","1","","İp Kalınlığı","6 mm","1","1","","Göz Aralığı","10x10","1","1","","Renk","Standart","1","1","","Mukavemet","Yüksek","1","1",""
"","variation","by202499102","1.7x3 Mt Balkon Çocuk Güvenlik Filesi - 6mm Kalınlık, 10x10 Gözenek + Montaj Aparatları-Çelik Dubel","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","1499","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","31","Ölçü","1.7x3 m","1","1","","İp Kalınlığı","6 mm","1","1","","Göz Aralığı","10x10","1","1","","Renk","Standart","1","1","","Mukavemet","Yüksek","1","1",""
"","variation","by202499103","1.7x4 Mt Balkon Çocuk Güvenlik Filesi - 6mm Kalınlık, 10x10 Gözenek + Montaj Aparatları-Çelik Dubel","1","0","visible","","","","","taxable","","1","500","","0","0","","","","","1","","","1699","Güvenlik Filesi > Çocuk Filesi","","","https://i.hizliresim.com/487ea0g.jpg","","","parent-cocuk-filesi","","","","","","32","Ölçü","1.7x4 m","1","1","","İp Kalınlığı","6 mm","1","1","","Göz Aralığı","10x10","1","1","","Renk","Standart","1","1","","Mukavemet","Yüksek","1","1",""
